session,video_frame_index,radar_frame_num,radar_x,radar_y,radar_z,camera_x,camera_y,camera_z,radar_snr,gate_distance_m,tag_decision_margin
session_2026-08-27_20-23-38,114,50,-0.66483,4.20266,-0.16167,-1.1155811361722743,-0.5300640870925357,4.17035356162328,13.513,0.8040033318419811,45.26197814941406
session_2026-08-27_20-23-38,117,51,-0.66471,4.20189,-0.181,-1.116519669503759,-0.5309668396189986,4.1715757182384925,13.587,0.8107634998680048,45.1159553527832
session_2026-08-27_20-23-38,120,52,-0.66478,4.20236,-0.16937,-1.116947483131436,-0.5308989278089626,4.167265569729546,13.58,0.8076993627605125,46.22030258178711
session_2026-08-27_20-23-38,123,53,-0.66476,4.20219,-0.17375,-1.1160109819917547,-0.5305105896122156,4.1704550288332225,13.643,0.8079845348390167,45.91277313232422
session_2026-08-27_20-23-38,126,54,-0.66482,4.20259,-0.16348,-1.115568676969933,-0.5299678405552636,4.167915054773632,13.567,0.8044577306573399,45.655216217041016
session_2026-08-27_20-23-38,129,55,-0.66467,4.20167,-0.18621,-1.116456746305143,-0.5311488193818147,4.172519543031912,13.595,0.8123533938580967,43.727596282958984
session_2026-08-27_20-23-38,132,56,-0.66462,4.20131,-0.19441,-1.1176580891166201,-0.5316329745125491,4.172363596947142,13.469,0.8162013198543081,45.5368766784668
session_2026-08-27_20-23-38,135,57,-0.66469,4.20177,-0.18388,-1.1158676432229453,-0.5299399223838057,4.166966104396872,13.474,0.8107245451117291,45.297874450683594
session_2026-08-27_20-23-38,138,58,-0.66456,4.20093,-0.20262,-1.1164110184368776,-0.5311567435316936,4.171647321439504,13.544,0.8175172499907795,44.09579849243164
session_2026-08-27_20-23-38,141,59,-0.66456,4.20095,-0.20206,-1.1163668636920618,-0.531069874561784,4.170682322479087,13.611,0.817266875831057,45.40401840209961
session_2026-08-27_20-23-38,144,60,-0.66473,4.20204,-0.17733,-1.1157856799116246,-0.5301778863778767,4.170667258141234,13.41,0.8087507486214649,44.801727294921875
session_2026-08-27_20-23-38,147,61,-0.66482,4.20258,-0.16378,-1.116357223410214,-0.5308642081260767,4.168768852773757,13.649,0.8055219769464291,46.44562530517578
session_2026-08-27_20-23-38,150,62,-0.66472,4.20196,-0.17937,-1.1161709840127174,-0.5302553136377668,4.166100877840439,13.574,0.8097303469590765,45.08855056762695
session_2026-08-27_20-23-38,153,63,-0.66469,4.20178,-0.1835,-1.11574967683435,-0.5299757540763382,4.166656818918493,13.639,0.8105056016044169,44.49717330932617
session_2026-08-27_20-23-38,156,64,-1.61246,3.9861,-0.04773,-1.1159459824030722,-0.5300109065972708,4.171058789839829,11.874,0.297751988592521,44.53064727783203
session_2026-08-27_20-23-38,159,65,-0.6648,4.20247,-0.1665,-1.117827446741047,-0.5328531873172841,4.176956787930173,13.543,0.8082932501085022,44.55588912963867
session_2026-08-27_20-23-38,162,66,-0.66467,4.20163,-0.18702,-1.1157659890534186,-0.5301453523202617,4.167927772690872,13.561,0.8116449805263175,43.62784957885742
session_2026-08-27_20-23-38,165,67,-0.66464,4.20147,-0.19082,-1.1175774818768047,-0.5324754449434245,4.177350977036635,13.625,0.8152711935443888,44.43511199951172
session_2026-08-27_20-23-38,168,68,-0.66471,4.20188,-0.18119,-1.1161469076089503,-0.5303266935161891,4.166757176363085,13.53,0.8102730689916777,45.45717239379883
session_2026-08-27_20-23-38,171,69,-0.66479,4.2024,-0.16844,-1.1166039295504473,-0.5309076705707995,4.173132650629048,13.675,0.8071413721095442,44.955135345458984
session_2026-08-27_20-23-38,174,70,-0.66476,4.20223,-0.17271,-1.1153654925422432,-0.5302703296045591,4.167978533541037,13.494,0.8069863536883315,45.66933822631836
session_2026-08-27_20-23-38,177,71,-0.66468,4.20169,-0.18567,-1.1154470267757832,-0.5295532757087718,4.168992183255678,13.568,0.8107706882760523,44.895050048828125
session_2026-08-27_20-23-38,180,72,-0.66465,4.20153,-0.18927,-1.1159703680217417,-0.5298091057504105,4.166877614525457,13.6,0.8124549014261322,43.6456184387207
session_2026-08-27_20-23-38,183,73,-0.66457,4.20102,-0.20058,-1.1167651651020802,-0.5308938396175149,4.168673873279711,13.599,0.8171132856155084,44.29669952392578
session_2026-08-27_20-23-38,186,74,-0.66478,4.20235,-0.16972,-1.1167870079702118,-0.5305280312847748,4.170720927083658,13.518,0.8075749238455519,44.42545700073242
session_2026-08-27_20-23-38,186,75,-0.66467,4.20161,-0.18744,-1.1167870079702118,-0.5305280312847748,4.170720927083658,13.528,0.8128697066287612,44.42545700073242
session_2026-08-27_20-23-38,192,76,-0.66476,4.20224,-0.17259,-1.1168858691485444,-0.5306710941521061,4.1661677021914825,13.544,0.8085179613343436,45.6905632019043
session_2026-08-27_20-23-38,195,77,-0.66486,4.20282,-0.15736,-1.1170153809629269,-0.5315715330407109,4.172509064347969,13.638,0.804568454781865,44.922603607177734
session_2026-08-27_20-23-38,198,78,-0.66472,4.20194,-0.17984,-1.1168121468479397,-0.5304291956023774,4.168582371933539,13.477,0.8105400766102211,45.50917434692383
session_2026-08-27_20-23-38,201,79,-0.66478,4.20234,-0.17003,-1.1161352805374154,-0.5300167489060322,4.168757965900885,13.516,0.80689321337271,45.62831115722656
session_2026-08-27_20-23-38,204,80,-0.66471,4.20186,-0.1816,-1.1161703314824412,-0.5298388617874845,4.1668111428426755,13.476,0.8102936560750572,44.324039459228516
session_2026-08-27_20-23-38,207,81,-0.6647,4.20182,-0.18264,-1.1161228781752839,-0.5304537367503127,4.168576656831192,13.578,0.8107278601373978,44.88541030883789
session_2026-08-27_20-23-38,210,82,-0.66459,4.20111,-0.19872,-1.117591977947447,-0.5319891088392935,4.174855124925558,13.575,0.81763653703304,46.04059600830078
session_2026-08-27_20-23-38,213,83,-0.66476,4.20222,-0.17305,-1.116715006833956,-0.53060509729231,4.171065522496478,13.423,0.8084940424689377,44.859954833984375
session_2026-08-27_20-23-38,216,84,-0.66477,4.20229,-0.17117,-1.1159978840738143,-0.5298262806277404,4.165144929842523,13.572,0.8070343306721923,45.77606964111328
session_2026-08-27_20-23-38,219,85,-0.66472,4.20193,-0.17998,-1.1163920270070737,-0.5306306300607657,4.169514809702261,13.522,0.8102301675620734,45.466800689697266
session_2026-08-27_20-23-38,222,86,-0.66464,4.20147,-0.19075,-1.1170115200527195,-0.5312968099770553,4.17058719456998,13.531,0.8143260020095788,45.322975158691406
session_2026-08-27_20-23-38,225,87,-0.66479,4.2024,-0.1684,-1.116493633199924,-0.5312669134214977,4.172196124933205,13.579,0.8070989247291079,44.72734069824219
session_2026-08-27_20-23-38,228,88,-0.66477,4.2023,-0.17098,-1.1168672969823426,-0.5305722352050136,4.170943181673428,13.542,0.8080322261315697,45.432350158691406
session_2026-08-27_20-23-38,231,89,-0.66463,4.20136,-0.1931,-1.1175797036274673,-0.5315051231261704,4.170721680662433,13.585,0.8156647488931086,45.348243713378906
session_2026-08-27_20-23-38,234,90,-0.6646,4.20117,-0.19744,-1.1167394623866849,-0.5306722700245086,4.170327992486788,13.436,0.816011972924568,43.90615463256836
session_2026-08-27_20-23-38,237,91,-0.66462,4.20132,-0.19419,-1.1161275642372694,-0.5300731219843725,4.169641201069627,13.558,0.8142246955497854,45.669281005859375
session_2026-08-27_20-23-38,240,92,-0.66466,4.20157,-0.18843,-1.1162859846441662,-0.5304597321355715,4.170703277124279,13.486,0.8126780525323538,44.45346450805664
session_2026-08-27_20-23-38,243,93,-0.66464,4.20148,-0.19049,-1.1164400951192082,-0.530434049865061,4.168117786621464,13.574,0.8134571196892281,44.46967315673828
session_2026-08-27_20-23-38,246,94,-0.66455,4.20087,-0.20384,-1.1163610454520412,-0.5301101330231314,4.1662688642481145,13.533,0.8175681842650985,44.833885192871094
session_2026-08-27_20-23-38,249,95,-0.66473,4.20203,-0.17759,-1.1170928220162792,-0.5310622013237482,4.173659500511103,13.558,0.8103401624643994,44.5279655456543
session_2026-08-27_20-23-38,252,96,-0.66462,4.2013,-0.19444,-1.1171061119489558,-0.5310497877951454,4.173605950038389,13.589,0.8155320278191325,44.21254348754883
session_2026-08-27_20-23-38,255,97,-0.66482,4.20258,-0.16372,-1.1178593746147625,-0.5322577890131731,4.1768796684946565,13.524,0.8073875245255826,45.245079040527344
session_2026-08-27_20-23-38,258,98,-0.66461,4.20129,-0.19472,-1.1160167695065888,-0.5305007058699046,4.172222819930591,13.484,0.8144208663080759,45.055721282958984
session_2026-08-27_20-23-38,261,99,-0.66475,4.20213,-0.17507,-1.116619352499717,-0.5310626364975217,4.171395522447216,13.541,0.8091080784671211,45.69231033325195
session_2026-08-27_20-23-38,264,100,-0.66467,4.20166,-0.18648,-1.1162410937496756,-0.5302418516675981,4.168850722734555,13.488,0.8119686651249812,45.28425216674805
session_2026-08-27_20-23-38,267,101,-0.66466,4.20158,-0.1883,-1.1171489499569776,-0.5317310515845349,4.1753744614633455,13.573,0.8138456015424365,45.48944854736328
session_2026-08-27_20-23-38,270,102,-0.66478,4.20235,-0.16981,-1.1174883995831522,-0.5319453137300578,4.173396261600058,13.514,0.8086495844367638,45.39581298828125
session_2026-08-27_20-23-38,273,103,-0.66471,4.20186,-0.18163,-1.1170361646024052,-0.5317788907779804,4.174392685009497,13.627,0.8116836620026171,45.1118278503418
session_2026-08-27_20-23-38,276,104,-0.66476,4.20222,-0.17291,-1.1168664806242499,-0.5304410568588013,4.167815148581575,13.567,0.8085402361262104,45.56452560424805
session_2026-08-27_20-23-38,279,105,-0.66489,4.20301,-0.1519,-1.1161226303901584,-0.5299973379544476,4.170145457415252,13.557,0.8018403134790385,44.70761489868164
session_2026-08-27_20-23-38,282,106,-0.66468,4.2017,-0.18556,-1.116895291245643,-0.5310548203698484,4.171493188339237,13.559,0.8125389006421689,45.37590026855469
session_2026-08-27_20-23-38,285,107,-0.66466,4.20155,-0.18897,-1.1164628409918287,-0.5304300420864966,4.171010530025842,13.451,0.8130070995277243,44.689666748046875
session_2026-08-27_20-23-38,288,108,-0.66481,4.20249,-0.16602,-1.1197542501120572,-0.5346402318048253,4.184063892034023,13.587,0.810595471396407,45.54545593261719
session_2026-08-27_20-23-38,291,109,-0.66488,4.20294,-0.15392,-1.1161873486179306,-0.5309140484438739,4.172937761112271,13.505,0.8026804736361147,44.697811126708984
session_2026-08-27_20-23-38,294,110,-0.66467,4.20162,-0.18741,-1.1169236744654234,-0.5311724405379261,4.1733856755201115,13.492,0.8131810983765684,44.60577392578125
session_2026-08-27_20-23-38,297,111,-0.66467,4.20161,-0.18745,-1.1170767232839818,-0.5310577126279908,4.169996284264235,13.542,0.8132865156073612,45.275325775146484
session_2026-08-27_20-23-38,300,112,-0.66467,4.20166,-0.18628,-1.1188767408404714,-0.5338155446937783,4.177628165272016,13.674,0.8154658297502608,45.13610076904297
session_2026-08-27_20-23-38,303,113,-0.6647,4.20185,-0.18192,-1.11627791762935,-0.5307712474828399,4.1703256338133565,13.584,0.8107535300283552,45.65507125854492
session_2026-08-27_20-23-38,306,114,-0.66472,4.20193,-0.1801,-1.1169965282094179,-0.5312043521858637,4.169629318919951,13.678,0.810996066053678,44.92079162597656
session_2026-08-27_20-23-38,309,115,-0.66449,4.20052,-0.21111,-1.1157788461754707,-0.5303205056398366,4.1697383340591,13.432,0.819491018569773,44.039546966552734
session_2026-08-27_20-23-38,312,116,-0.66458,4.20108,-0.19943,-1.1160814229627456,-0.5298119267683256,4.1655506812190755,13.653,0.8157843985184444,44.205833435058594
session_2026-08-27_20-23-38,315,117,-0.66457,4.20103,-0.20038,-1.117697913538536,-0.5324043946883474,4.174667898012655,13.603,0.8183968941133105,44.96262741088867
session_2026-08-27_20-23-38,318,118,-0.66478,4.20233,-0.1703,-1.1164979512001603,-0.5309780865800743,4.169033232829784,13.552,0.807555169106939,44.6431999206543
session_2026-08-27_20-23-38,321,119,-0.66458,4.20107,-0.19961,-1.1161954827819323,-0.5302304969629569,4.171417456181422,13.498,0.816076211942507,46.15907669067383
session_2026-08-27_20-23-38,324,120,-0.66479,4.20238,-0.16901,-1.1171650170078855,-0.5309410093359473,4.1702773179944,13.625,0.8078272015782967,43.90555953979492
session_2026-08-27_20-23-38,327,121,-0.66474,4.20207,-0.17673,-1.1168603309928151,-0.5308437589131194,4.17000551646975,13.653,0.8097683794594475,44.651161193847656
session_2026-08-27_20-23-38,330,122,-0.6646,4.20117,-0.19743,-1.116679082597886,-0.5309810701146341,4.172276304860205,13.457,0.8160455049667011,43.89833068847656
session_2026-08-27_20-23-38,333,123,-0.66482,4.20258,-0.16369,-1.1179023495928164,-0.5320495216829394,4.174088869819561,13.567,0.807330152839498,44.91984558105469
session_2026-08-27_20-23-38,336,124,-0.6648,4.20244,-0.16737,-1.115351360935884,-0.529589669246244,4.16606337338611,13.566,0.8052500871668605,44.75312042236328
session_2026-08-27_20-23-38,339,125,-0.66465,4.20152,-0.18963,-1.1171323820477146,-0.5311622162781552,4.170634822322495,13.612,0.814054317125538,44.68513488769531
session_2026-08-27_20-23-38,342,126,-0.66461,4.20126,-0.19536,-1.1164044565612272,-0.5306551410628441,4.168756631756589,13.665,0.8150184961723617,46.17629623413086
session_2026-08-27_20-23-38,345,127,-0.66472,4.20197,-0.17902,-1.1172385181686944,-0.5314233373046181,4.169759131385826,13.515,0.810967742269674,46.13039779663086
session_2026-08-27_20-23-38,348,128,-0.66473,4.20204,-0.17746,-1.1158643495668041,-0.5301323476643413,4.170764831533239,13.465,0.8088541847478182,44.67622375488281
session_2026-08-27_20-23-38,351,129,-0.66482,4.20259,-0.16345,-1.1164819903526078,-0.5304779747581446,4.169228955516276,13.473,0.8054650356500599,44.91265106201172
session_2026-08-27_20-23-38,354,130,-0.66472,4.20193,-0.18002,-1.116401359919921,-0.5307334526389343,4.171506480267441,13.482,0.8102903468926638,46.25992202758789
session_2026-08-27_20-23-38,357,131,-0.66464,4.20145,-0.19106,-1.1164889488098373,-0.5312655829601947,4.175474096025474,13.523,0.8139504638953088,44.73588943481445
session_2026-08-27_20-23-38,360,132,-0.66464,4.20143,-0.19152,-1.1172629368570761,-0.5309503554728834,4.169581059846379,13.64,0.8147085316946249,45.94506072998047
session_2026-08-27_20-23-38,363,133,-1.61247,3.98613,-0.0441,-1.117467264092552,-0.5314323610539033,4.170311476462801,11.845,0.29574618985438433,44.66596984863281
session_2026-08-27_20-23-38,366,134,-0.66481,4.20254,-0.16476,-1.1165269068925976,-0.5305596107955146,4.166822244742844,13.565,0.8058863139289802,46.048553466796875
session_2026-08-27_20-23-38,369,135,-0.6647,4.20184,-0.1821,-1.1170341797464054,-0.5308582824438958,4.1699721537824725,13.541,0.811558358204824,44.60976028442383
session_2026-08-27_20-23-38,372,136,-0.66457,4.20099,-0.20133,-1.1182540553086515,-0.5322424934986957,4.174265450329074,13.613,0.8191856436889641,45.92992401123047
session_2026-08-27_20-23-38,375,137,-0.66465,4.20153,-0.18938,-1.1162190333144122,-0.5304480293387194,4.170317951590979,13.508,0.8129070864684528,44.1833610534668
session_2026-08-27_20-23-38,378,138,-0.66472,4.20193,-0.18001,-1.1172123488015753,-0.5314642829805907,4.175625979784562,13.578,0.8112999772611688,44.797821044921875
session_2026-08-27_20-23-38,381,139,-0.66479,4.20238,-0.16883,-1.117260266922512,-0.5315874082561638,4.171069409310267,13.526,0.8080307177608174,44.545310974121094
session_2026-08-27_20-23-38,384,140,-0.66486,4.20287,-0.15604,-1.1176712377678368,-0.5323271120518124,4.1769932995122305,13.546,0.805091237313433,44.23134994506836
session_2026-08-27_20-23-38,387,141,-0.66463,4.20141,-0.19209,-1.1166599507355905,-0.5310139842620002,4.173028744131721,13.637,0.8143507244366126,45.24821090698242
session_2026-08-27_20-23-38,390,142,-0.66473,4.20202,-0.17799,-1.1164928022313954,-0.530335412039687,4.168866890675424,13.579,0.809656416520055,44.67388916015625
session_2026-08-27_20-23-38,393,143,-0.66472,4.20197,-0.17906,-1.1162154158158135,-0.5302575390478111,4.168878651480877,13.582,0.8096914109137999,44.46194839477539
session_2026-08-27_20-23-38,396,144,-0.66492,4.20322,-0.14606,-1.1168841739208675,-0.5307369270163806,4.165729986616713,13.497,0.80116713685616,45.214622497558594
session_2026-08-27_20-23-38,399,145,-0.66464,4.20148,-0.19059,-1.1176540928035403,-0.5322083762849398,4.174399744018875,13.513,0.8151679987197733,43.878570556640625
session_2026-08-27_20-23-38,402,146,-0.66471,4.20188,-0.18129,-1.1169924948367702,-0.5311837916457325,4.172482437192608,13.512,0.8113694757515517,44.3155403137207
session_2026-08-27_20-23-38,405,147,-0.66477,4.20226,-0.17205,-1.1164995193980358,-0.5315373268737766,4.174146300631731,13.575,0.8082484950257545,45.34634780883789
session_2026-08-27_20-23-38,408,148,-0.6647,4.20183,-0.1825,-1.1168895001922443,-0.5311346458947975,4.172200647796997,13.547,0.8116239086220748,44.91269302368164
session_2026-08-27_20-23-38,411,149,-0.66466,4.20159,-0.18803,-1.1180548079611252,-0.5318505726092835,4.174418830369527,13.591,0.8146582812905839,45.30708694458008
session_2026-08-27_20-23-38,414,150,-1.6125,3.9862,-0.03641,-1.1156774667848481,-0.5301367894774679,4.169716947907283,11.878,0.2932134804183193,44.76615524291992
session_2026-08-27_20-23-38,417,151,-0.66484,4.20269,-0.16094,-1.1176304204692995,-0.5325376160024716,4.177230990198028,13.472,0.8064514810518613,45.134159088134766
session_2026-08-27_20-23-38,420,152,-0.66484,4.20269,-0.16086,-1.1161081624250708,-0.5308633310965937,4.171298669768277,13.591,0.8044786907262139,44.96562194824219
session_2026-08-27_20-23-38,423,153,-0.66471,4.20188,-0.18133,-1.1163288841920163,-0.530341677363329,4.165614600492078,13.561,0.8104930161328482,44.48130798339844
session_2026-08-27_20-23-38,426,154,-0.66472,4.20193,-0.18007,-1.1170181867060032,-0.5314095027177808,4.170807825603877,13.522,0.8110675574024095,44.665000915527344
session_2026-08-27_20-23-38,429,155,-0.6647,4.20185,-0.18184,-1.1157332228555803,-0.5298888476052166,4.168941666573217,13.555,0.8099711315217871,44.27742385864258
session_2026-08-27_20-23-38,432,156,-0.66475,4.20216,-0.17446,-1.1176241698131408,-0.53185966327262,4.173350664517064,13.602,0.8101211351500675,45.925384521484375
session_2026-08-27_20-23-38,435,157,-0.66481,4.20253,-0.16506,-1.1172130178783528,-0.5313960976190122,4.174304864719921,13.786,0.8068989440576767,45.208160400390625
session_2026-08-27_20-23-38,438,158,-0.66474,4.20207,-0.1767,-1.1160052231128288,-0.5298582649950856,4.168885849980722,13.5,0.8086800903118615,44.66344451904297
session_2026-08-27_20-23-38,441,159,-0.66483,4.20268,-0.16113,-1.1162257928873507,-0.5302143239357554,4.168546052477349,13.667,0.8045034657419706,44.17201614379883
session_2026-08-27_20-23-38,444,160,-0.66468,4.20172,-0.18503,-1.1167046488909365,-0.530824516199358,4.172758429847159,13.49,0.8121459897102036,45.85600280761719
session_2026-08-27_20-23-38,447,161,-0.66463,4.20136,-0.19329,-1.1164618705524454,-0.5300915725773923,4.1678919399907555,13.559,0.8142584921959755,44.94099044799805
session_2026-08-27_20-23-38,450,162,-0.66474,4.20205,-0.17709,-1.116688180997817,-0.5309503199348619,4.17154766056206,13.513,0.8097446051578383,44.91620635986328
session_2026-08-27_20-23-38,453,163,-0.66476,4.20222,-0.17295,-1.1156625506547315,-0.5296944870772144,4.168378136325811,13.575,0.8072047444486865,45.428070068359375
session_2026-08-27_20-23-38,456,164,-0.66469,4.20176,-0.18401,-1.11718093031148,-0.5309397155988088,4.1702980097159665,13.604,0.8123023069349442,45.027217864990234
session_2026-08-27_20-23-38,459,165,-0.66476,4.2022,-0.17341,-1.1178951932257943,-0.5318585153284935,4.174560767893328,13.574,0.8100852827541417,45.53921890258789
session_2026-08-27_20-23-38,459,166,-0.66468,4.20172,-0.18502,-1.1178951932257943,-0.5318585153284935,4.174560767893328,13.575,0.8135783058673047,45.53921890258789
session_2026-08-27_20-23-38,465,167,-0.66461,4.20129,-0.19479,-1.1166476898797457,-0.5306865692748923,4.16896058278524,13.586,0.815084052183251,45.328941345214844
session_2026-08-27_20-23-38,468,168,-0.6648,4.20244,-0.16728,-1.1165810308788846,-0.5301425052710651,4.167974494621016,13.578,0.8065583085760106,46.709381103515625
session_2026-08-27_20-23-38,471,169,-0.66495,4.20341,-0.14035,-1.1207342815969994,-0.5365741029227836,4.182226043913005,13.483,0.8049496079018161,45.546485900878906
session_2026-08-27_20-23-38,474,170,-0.66465,4.20152,-0.18966,-1.1176632012478522,-0.531912419980466,4.175836121760162,13.473,0.8148195006159685,43.86614227294922
session_2026-08-27_20-23-38,477,171,-0.66487,4.20293,-0.15431,-1.1176503728069012,-0.5323601191857634,4.170565198022729,13.712,0.804515454487634,44.675296783447266
session_2026-08-27_20-23-38,480,172,-0.66495,4.20339,-0.14083,-1.1169827740965919,-0.531213568717659,4.1706080489045005,13.521,0.80005233259965,44.94020080566406
session_2026-08-27_20-23-38,483,173,-0.66477,4.20225,-0.17218,-1.1173082448158935,-0.5313077780838004,4.170805366605982,13.531,0.8089799033299477,44.73991394042969
session_2026-08-27_20-23-38,486,174,-0.66479,4.20237,-0.16919,-1.1173273331103701,-0.53226232966132,4.17709485415572,13.464,0.8084361026534902,44.81105422973633
session_2026-08-27_20-23-38,489,175,-0.66463,4.20141,-0.19201,-1.1170604276405665,-0.5314601380545855,4.170469956912374,13.514,0.8148137118104426,45.42510986328125
session_2026-08-27_20-23-38,492,176,-0.66466,4.20158,-0.1882,-1.1174207130433584,-0.5320114486260209,4.176118963887801,13.622,0.814160089759057,45.701194763183594
session_2026-08-27_20-23-38,495,177,-0.66468,4.20169,-0.18567,-1.1170566276398521,-0.5304050464270049,4.166739633217275,13.582,0.8125393875435427,45.413814544677734
session_2026-08-27_20-23-38,498,178,-0.66467,4.20167,-0.18614,-1.1179117884349286,-0.532221199354474,4.173153127148075,13.643,0.8140218023076563,45.00153350830078
session_2026-08-27_20-23-38,501,179,-0.66464,4.20144,-0.19139,-1.1160953954755117,-0.5303049314791747,4.171304048825615,13.607,0.8133806279589813,45.039371490478516
session_2026-08-27_20-23-38,504,180,-0.66478,4.20232,-0.17046,-1.1158900714552695,-0.5296051755318599,4.166700660716812,13.531,0.8066686611471878,44.82435607910156
session_2026-08-27_20-23-38,507,181,-1.61252,3.98626,-0.0278,-1.1172567014317067,-0.5316296446159524,4.17273998533728,11.769,0.2921941268518364,45.297428131103516
session_2026-08-27_20-23-38,510,182,-0.66476,4.20218,-0.17383,-1.116786411413655,-0.5302893763299047,4.166034883830944,13.557,0.8086842024823747,45.318199157714844
session_2026-08-27_20-23-38,513,183,-0.66474,4.20205,-0.17705,-1.1175542388673048,-0.5319866837110444,4.1737546867074995,13.608,0.8108518890713085,44.330509185791016
session_2026-08-27_20-23-38,516,184,-0.66452,4.20071,-0.20712,-1.117165411638377,-0.5307756027774457,4.168722800850789,13.565,0.8196148203029723,45.343536376953125
session_2026-08-27_20-23-38,519,185,-0.66486,4.20281,-0.15755,-1.1177968138274328,-0.5316385439697459,4.1722625121650445,13.528,0.8053928676348926,44.01732635498047
session_2026-08-27_20-23-38,522,186,-0.66454,4.2008,-0.20534,-1.1168666968169383,-0.531245979867417,4.168535048469613,13.538,0.8188644059829842,45.36151885986328
session_2026-08-27_20-23-38,525,187,-0.66465,4.20154,-0.1892,-1.116894785105416,-0.5308867072464101,4.167591336277719,13.527,0.8136094996169285,44.12590408325195
session_2026-08-27_20-23-38,528,188,-0.66472,4.20199,-0.17869,-1.11818710390245,-0.5326056651485501,4.174712296224261,13.573,0.8121312148278313,46.535926818847656
session_2026-08-27_20-23-38,531,189,-0.66486,4.20284,-0.15681,-1.1157857720417388,-0.5291597719146139,4.161820293943707,13.622,0.8026184902499898,45.767940521240234
session_2026-08-27_20-23-38,534,190,-0.66478,4.20231,-0.17063,-1.1161037740001203,-0.5312702614981041,4.171216377106583,13.626,0.8073537368544346,45.09111404418945
session_2026-08-27_20-23-38,537,191,-0.66468,4.2017,-0.18542,-1.115882126212145,-0.5297912990222079,4.170333157226802,13.607,0.811184067486578,44.55302429199219
session_2026-08-27_20-23-38,540,192,-0.6645,4.20059,-0.20972,-1.115209888486946,-0.5288909478342112,4.166469201647326,13.472,0.8180722013428658,45.58970642089844
session_2026-08-27_20-23-38,543,193,-0.66465,4.20153,-0.18942,-1.1161539577135051,-0.5304497833926253,4.171021131501692,13.565,0.8128609963757468,45.1722297668457
session_2026-08-27_20-23-38,546,194,-0.66463,4.20137,-0.19303,-1.1165472713432398,-0.531233309831499,4.169243571274666,13.576,0.814568976754842,45.4388542175293
session_2026-08-27_20-23-38,549,195,-0.66467,4.20163,-0.18712,-1.117757449923491,-0.5325697583873641,4.177935943647082,13.554,0.8143186496375431,43.59457015991211
session_2026-08-27_20-23-38,552,196,-0.66465,4.20154,-0.18919,-1.116619374820125,-0.5307139604544047,4.1736336770002405,13.539,0.8133296799754578,45.87554931640625
session_2026-08-27_20-23-38,555,197,-0.66462,4.20134,-0.19365,-1.1170809248548068,-0.5316281256370915,4.172494466123435,13.648,0.815408747599717,46.106781005859375
session_2026-08-27_20-23-38,558,198,-0.66472,4.20199,-0.17871,-1.1170957902681857,-0.5317694581722325,4.176544138214942,13.628,0.8108943350496393,45.96478271484375
session_2026-08-27_20-23-38,561,199,-0.66477,4.20227,-0.1717,-1.1177674179839836,-0.5318898686438516,4.173971700799654,13.615,0.8094617637661843,44.70906066894531
session_2026-08-27_20-23-38,564,200,-0.66458,4.20105,-0.20003,-1.118484766804766,-0.5337650609980307,4.180756480692417,13.632,0.8194881979687063,46.68706512451172
session_2026-08-27_20-23-38,567,201,-0.66482,4.20258,-0.16362,-1.1164035724310222,-0.530830818763597,4.169257172420277,13.653,0.8055183693380051,43.41923904418945
session_2026-08-27_20-23-38,570,202,-0.66454,4.20084,-0.20436,-1.1183080225427744,-0.5325144067618386,4.17174833135619,13.531,0.820297631390156,45.5606575012207
session_2026-08-27_20-23-38,573,203,-0.66466,4.20155,-0.18885,-1.116828829471909,-0.5317871093551451,4.1756332218943255,13.582,0.8137222854045355,44.81178665161133
session_2026-08-27_20-23-38,576,204,-0.66479,4.20238,-0.16898,-1.1177434127483243,-0.5317309168030995,4.173706701092804,13.557,0.8086042074635149,44.570194244384766
session_2026-08-27_20-23-38,579,205,-0.66472,4.20193,-0.17993,-1.1168381617054275,-0.5311376229150692,4.170911408920564,13.55,0.8107840271092409,44.89097213745117
session_2026-08-27_20-23-38,582,206,-0.66469,4.20177,-0.18387,-1.1176555001321569,-0.5318142589160066,4.170056220936887,13.534,0.812942608458514,45.03668975830078
session_2026-08-27_20-23-38,585,207,-0.66476,4.20219,-0.1738,-1.1172584530726646,-0.5312039504796943,4.1741657550134565,13.539,0.8094145407492432,45.3780517578125
session_2026-08-27_20-23-38,588,208,-0.66453,4.20078,-0.20568,-1.1175124449344993,-0.5320200349920505,4.174520807734827,13.629,0.819850522464032,45.97478485107422
session_2026-08-27_20-23-38,591,209,-0.66481,4.20252,-0.16524,-1.1167684724806963,-0.5302290817687888,4.166506714828958,13.558,0.8061756029998476,45.60853576660156
session_2026-08-27_20-23-38,594,210,-1.61254,3.98631,-0.01666,-1.1169774336920795,-0.5312580119508076,4.170549863001762,11.841,0.2875744549113401,45.756038665771484
session_2026-08-27_20-23-38,597,211,-0.66483,4.20264,-0.1621,-1.1180993831399286,-0.5323167115701248,4.175991882565435,13.597,0.8071634839615213,46.39252471923828
session_2026-08-27_20-23-38,600,212,-0.66459,4.20112,-0.19841,-1.11607812073385,-0.5304371246460854,4.168158660447079,13.569,0.8156200755544882,46.68541717529297
session_2026-08-27_20-23-38,603,213,-0.66463,4.20136,-0.19314,-1.1163368719052305,-0.5301671736557326,4.166494448236374,13.63,0.8141103747961538,45.61643600463867
